,videoId,publishedAt,title,tags,duration,viewCount,likeCount,commentCount
42,M0SwgnHqNQs,2023-05-13T08:01:00Z,5 players can’t stop Allan Saint-Maximin ❗️,"['Allan Saint-Maximin', 'Allan Saint Maximin', 'Saint-Maximin', 'Saint Maximin', 'ASM', 'Allan Saint-Maximin goal', 'Allan Saint Maximin goal', 'Saint-Maximin goal', 'Saint Maximin goal', 'Newcastle', 'Newcastle goal', 'Newcastle goals', 'Newcastle highlights', 'Leeds', 'goals', 'highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'Prem']",PT9S,1147233,35341,108
43,2otoPF8UPwc,2023-05-11T08:47:41Z,Ben Foster 🗣 “That’s a SERIOUS finish!”,"['Gianluca Scamacca', 'Scamacca', 'West Ham', 'West Ham United', 'Scamacca goals', 'Scamacca West Ham', 'West Ham goals', 'West Ham highlights', 'Gianluca Scamacca goals', 'Flo Lloyd-Hughes', 'Ben Foster', 'goals', 'Ben Foster - The Cycling GK', 'Cycling GK', 'Rising Stars', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT31S,232268,7639,81
44,fsuhPEWl6c4,2023-05-10T11:41:16Z,Ben Foster on Antony: He’s got a hammer-foot!,"['Antony', 'Manchester United', 'Man United', 'Manchester United goals', 'Manchester United highlights', 'Man United highlights', 'Antony Manchester United', 'Antony Man United', 'Antony goals', 'Ben Foster', 'Ben Foster - The Cycling GK', 'Cycling GK', 'Rising Stars', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT27S,657464,33988,546
45,ptoT976pGbY,2023-05-09T15:01:00Z,Eddie Nketiah builds 2023 Arsenal & Invincibles DREAM TEAM...Who makes it in? | Uncut,"['eddie nketiah', 'eddie nketiah interview', 'eddie nketiah goal', 'eddie nketiah arsenal', 'eddie nketiah goal man utd', 'eddie nketiah vs west ham', 'eddie nketiah goal vs west ham', 'arsenal', 'nketiah goal', 'nketiah arsenal', 'eddie nketiah fifa 23', 'premier league', 'premier league uncut', 'pl uncut', 'uncut', 'football', 'soccer', 'arsenal premier league', 'eddie nketiah celebration', 'eddie nketiah goal brighton', 'nketiah', 'nketiah interview', 'thierry henry arsenal', 'henry arsenal', 'dennis bergkamp', 'bukayo saka']",PT12M54S,62393,1652,76
46,a5cpNcQGt0A,2023-05-09T13:01:06Z,The FINEST Premier League goals scored in April ft. Erling Haaland & Son Heung-min,"['goals', 'finest goals', 'Premier League goals', 'epl goals', 'Premier League', 'epl', 'Prem', 'PL', 'Premier League highlights', 'epl highlights', 'highlights', 'Erling Haaland', 'Man City', 'Son Heung-min', 'Tottenham Hotspur', 'Spurs', 'Tottenham', 'Manchester City', 'Haaland', 'Son', 'Heung-min', 'Erling Haaland goals', 'Man City goals', 'Manchester City goals', 'Son Heung-min goals', 'Spurs goals', 'Tottenham goals', 'Haaland goals', 'Man City highlights', 'Manchester City highlights', 'best goal', 'finest', 'football', 'soccer', 'football goals', 'pl']",PT6M30S,153690,2431,153
47,jYYOigxGnoA,2023-05-09T11:46:12Z,The goal or the Man City build-up? 🤤 #shorts,"['Man City', 'Manchester City', 'Man City goal', 'Manchester City goal', 'Man City goals', 'Manchester City goals', 'Man City highlights', 'Manchester City highlights', 'goals', 'Bernardo Silva goal', 'Bernardo Silva volley', 'Aston Villa', 'Bernardo Silva Man City', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT19S,21632143,446273,777
48,gJRXnxQagKc,2023-05-04T09:01:24Z,Ben Foster 🗣 “Nothing seems to faze him!”,"['Illan Meslier', 'Meslier', 'Leeds', 'Leeds United', 'Leeds goalkeeper', 'goalkeeper GK', 'goalkeeper saves', 'Meslier saves', 'Meslier Leeds', 'Leeds highlights', 'Ben Foster', 'Abbi Summers', 'David Alorka', 'Ben Foster - The Cycling GK', 'Cycling GK', 'Rising Stars', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'save']",PT38S,234929,7795,89
49,R5LiG0bQm1c,2023-05-02T09:31:05Z,End to end as Arsenal score against Chelsea,"['Chelsea', 'Arsenal', 'Arsenal vs Chelsea', 'Arsenal goal', 'Arsenal goals', 'Arsenal highlights', 'goal', 'goals', 'highlights', 'Emile Smith Rowe', 'team goal', 'Arsenal team goal', 'counter-attack', 'counter attack', 'Arsenal vs Chelsea goals', 'Arsenal vs Chelsea highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT27S,42414838,754722,807
50,Fo1Qc_UMYro,2023-05-01T10:31:00Z,"INCREDIBLE dribble, strength & speed! #shorts","['speed', 'strength', 'dribble', 'dribbling', 'fast', 'quick', 'pace', 'fast footballers', 'fastest footballers', 'fastest', 'Jamie Vardy', 'Riyad Mahrez', 'Demarai Gray', 'Leicester', 'Leicester City', 'Everton', 'Vardy', 'Mahrez', 'Gray', 'counter-attack', 'counter-attack goal', 'goals', 'highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'speedy']",PT18S,21557216,593457,1259
51,gCnp-bddNJ0,2023-04-26T08:00:17Z,I CREATE CHAOS! Emi Martinez reveals his penalty secrets | Behind The Game ft. Oriana Sabatini,"['Emi Martinez', 'Oriana Sabatini', 'Ian Wright', 'Martinez', 'Emiliano Martínez', 'penalty', 'penalties', 'penalty shootout', 'goalkeeper', 'saves', 'goalkeeper saves', 'best goalkeepers', 'GK', 'World Cup', 'World Cup final', '2022 World Cup', '2022 World Cup final', 'Argentina', 'Behind The Game', 'Budweiser', 'Premier League', 'epl', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'goals', 'highlights', 'Aston Villa', 'Aston Villa goalkeeper', 'footballer', 'music', 'secret', 'secrets', 'penalty secrets', 'football', 'soccer']",PT18M,308733,8730,631
52,_AlF6jDtJ3Q,2023-04-25T14:46:16Z,AMAZING Man City vs Arsenal Goals ft. Bukayo Saka & Kevin De Bruyne | Premier League,"['Man City vs Arsenal', 'Man City Arsenal', 'Manchester City vs Arsenal', 'Manchester City Arsenal', 'Man City', 'Manchester City', 'Arsenal', 'Man City vs Arsenal goals', 'Man City Arsenal goals', 'Man City vs Arsenal highlights', 'Man City Arsenal highlights', 'goals', 'highlights', 'Bukayo Saka', 'Kevin De Bruyne', 'Mikel Arteta', 'Pep Guardiola', 'Premier League', 'epl', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Arsenal vs Man City', 'Arsenal Man City', 'De Bruyne', 'Arteta', 'Guardiola']",PT9M2S,254947,3482,160
53,rUsQDwR-zDg,2023-04-25T10:02:39Z,Ben Foster 🗣 “He will be fuming!” #shorts,"['Ben Foster', 'Ben Foster - The Cycling GK', 'Cycling GK', 'Rising Stars', 'Zac Djellab', 'Crystal Palace', 'Crystal Palace goals', 'Crystal Palace highlights', 'Marc Guehi', 'Guehi', 'fuming', 'analysis', 'defender', 'goals', 'highlights', 'funny', 'football funny', 'soccer funny', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT21S,200156,6868,40
54,pd57sf7ncPE,2023-04-25T08:19:44Z,HEROIC defending from Trent Alexander-Arnold,"['Heroic', 'heroics', 'heroic defending', 'goal line clearance', 'goalline clearance', 'Liverpool', 'Trent Alexander-Arnold', 'Trent', 'Alexander-Arnold', 'Liverpool goals', 'Liverpool highlights', 'West Ham', 'West Ham United', 'West Ham vs Liverpool', 'Liverpool vs West Ham', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT15S,32126826,703416,1466
55,esOVe4s5wwM,2023-04-24T11:01:46Z,“CAN YOU BELIEVE IT?” Brentford stun Chelsea as Rudiger scores screamer! | Premier League,"['Brentford 4-1 Chelsea', 'Chelsea 1-4 Brentford', 'Brentford', 'Chelsea', 'Chelsea vs Brentford', 'Chelsea Brentford', 'Brentford goals', 'Brentford highlights', 'Chelsea goals', 'Chelsea highlights', 'goals', 'highlights', 'Chelsea vs Brentford goals', 'Chelsea vs Brentford highlights', 'Premier League', 'epl', 'PL', 'Prem', 'Premier League goals', 'Premier League highlights', 'football', 'soccer', 'upset', 'upsets', 'biggest upsets', 'Antonio Rudiger', 'Rudiger', 'screamer', 'long range goal', 'long goal', 'long range', 'stunned', 'can you believe it']",PT5M58S,326477,997,92
56,bl91S0MuFYE,2023-04-24T09:02:25Z,Is Haaland the PERFECT Premier League striker?,"['Erling Haaland', 'Haaland', 'Man City', 'Manchester City', 'Erling Haaland Man City', 'Haaland Man City', 'Ben Foster', 'Ben Foster - The Cycling GK', 'Cycling GK', 'Rising Stars', 'Man City goals', 'Man City highlights', 'Erling Haaland goals', 'Haaland goals', 'goals', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT42S,158610,8567,117
57,krUIPWLrrEE,2023-04-21T09:07:44Z,1000 IQ #shorts,"['1000 IQ', '1000IQ', 'high IQ', '200 IQ', 'IQ', 'smart', 'genius', 'quick free-kick', 'quick free kick', 'quick', 'free-kick', 'free kick', 'freekick', 'Southampton', 'Danny Ings', 'Arsenal', 'Southampton goals', 'Southampton highlights', 'Arsenal goals', 'Arsenal highlights', 'goal', 'highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT10S,5061363,117825,382
58,td90Zm2durY,2023-04-19T15:34:02Z,When the Man City goalkeeper needs to SPRINT!,"['Man City', 'Manchester City', 'goalkeeper', 'GK', 'Man City goalkeeper', 'Manchester City goalkeeper', 'goalkeeper sprints', 'sprint', 'speed', 'Joe Hart', 'pace', 'Wayne Rooney', 'Manchester United', 'Man United', 'Man City highlights', 'Manchester United highlights', 'highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT11S,22126022,351419,840
59,jJU6_z7U2A0,2023-04-18T15:01:00Z,Arsenal & Arsene Wenger SHOCKED by late comeback! | Premier League,"['comeback', 'late comeback', 'Arsenal', 'Wigan', 'Wigan Athletic', 'on this day', 'Wigan 3-2 Arsenal', 'Arsenal shocked', 'Arsenal shock', 'shock', 'shocks', 'shocked', 'Arsenal goals', 'Arsenal highlights', 'Premier League', 'epl', 'Prem', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'goals', 'highlights', 'last 10 minutes', 'ten', '10', 'Theo Walcott', 'Mikaël Silvestre', 'Ben Watson', 'Titus Bramble', ""Charles N'Zogbia"", 'Arsene Wenger', 'Wenger', 'Arsene Wenger Arsenal', 'Wenger Arsenal', 'football', 'soccer', 'match', 'PL']",PT16M16S,239238,1040,106
60,VFfT8EhLmnY,2023-04-07T11:01:00Z,Paul Pogba inspires DRAMATIC Man Utd comeback vs Man City | Premier League,"['Manchester United', 'Manchester City', 'Man United', 'Man City', 'Paul Pogba', 'Pogba', 'Man City 2-3 Manchester United', 'Man City 2-3 Man United', 'comeback', 'Manchester United goals', 'Manchester United highlights', 'Man City goals', 'Man City highlights', 'Man United goals', 'Man United highlights', 'Manchester City goals', 'Manchester City highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'goals', 'highlights', 'Vincent Kompany', 'Kompany']",PT5M27S,1168644,18112,502
61,vKZ7AGCdelQ,2023-04-06T12:46:41Z,Mount scores first Chelsea goal in Lampard era,"['Frank Lampard', 'Chelsea', 'Mason Mount', 'Lampard', 'Mount', 'Frank Lampard Chelsea', 'Lampard Chelsea', 'Mason Mount Chelsea', 'Mount Chelsea', 'Chelsea manager', 'manager', 'Mason Mount goal', 'Chelsea goal', 'Chelsea goals', 'Chelsea highlights', 'goal', 'goals', 'highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'Prem']",PT9S,198794,7002,42
62,YZPBiiYCbiE,2023-04-06T10:32:18Z,Rooney ignores Manchester United #shorts,"['Wayne Rooney', 'Rooney', 'Manchester United', 'Man United', 'Rooney ignores Manchester United', 'Wayne Rooney ignores Manchester United', 'Paul Pogba', 'Pogba', 'Rooney Pogba', 'tunnel', 'Everton', 'Manchester United highlights', 'Man United highlights', 'Everton highlights', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short']",PT35S,2531435,96974,630
63,fIXajtZa7gw,2023-04-02T08:01:00Z,MAJESTIC Manchester United team goal #shorts,"['Manchester United team goal', 'Manchester United goal', 'Manchester United goals', 'Manchester United highlights', 'Manchester United', 'Man United', 'Man United goal', 'team goal', 'goals', 'highlights', 'Bruno Fernandes', 'Fernandes', 'counter-attack', 'counter attack', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT15S,15946773,285287,596
64,QSFBlNgQ3PM,2023-04-01T06:01:00Z,De Bruyne starts & ends the Man City move v Liverpool,"['Kevin De Bruyne', 'De Bruyne', 'Kevin De Bruyne goal', 'De Bruyne goal', 'Man City goals', 'Man City highlights', 'Man City', 'Liverpool', 'Manchester City', 'Man City vs Liverpool', 'Man City Liverpool', 'Manchester City vs Liverpool', 'Manchester City Liverpool', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'short', 'shorts', '#shorts', 'TikTok', 'football TikTok', 'soccer TikTok', 'football shorts', 'soccer shorts', 'football short', 'soccer short', 'PL']",PT10S,9992529,179193,365
65,s-eioUAqvuc,2023-03-31T17:00:11Z,Sir Alex Ferguson & Arsene Wenger - Greatest Ever Rivalry? | Premier League Hall Of Fame,"['Sir Alex Ferguson', 'Arsene Wenger', 'Sir Alex Ferguson & Arsene Wenger', 'Sir Alex Ferguson vs Arsene Wenger', 'Alex Ferguson', 'Ferguson', 'Wenger', 'Alex Ferguson & Arsene Wenger', 'Ferguson & Wenger', 'Ferguson vs Wenger', 'Manchester United', 'Arsenal', 'Manchester United vs Arsenal', 'Arsenal vs Manchester United', 'Man United', 'Manchester United goals', 'Manchester United highlights', 'Arsenal goals', 'Arsenal highlights', 'rivalry', 'football managers', 'Arsenal manager', 'Manchester United manager', 'football', 'soccer']",PT7M20S,162320,6288,560
66,Xsoj73Q2lE4,2023-03-31T11:02:17Z,Moments that have made this season SO SPECIAL! | Premier League,"['best moments', 'moments', 'Premier League', 'epl', 'best Premier League moments', 'special Premier League moments', 'goals', 'highlights', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'football', 'soccer', 'Manchester United', 'Man City', 'Arsenal', 'Liverpool', 'Spurs', 'Tottenham', 'Brighton', 'Man United', 'Manchester City', 'best goals', 'Erling Haaland', 'Haaland', 'Marcus Rashford', 'Rashford', 'Marcus Rashford goals', 'Marcus Rashford Manchester United', 'Erling Haaland goals', 'Erling Haaland Man City']",PT5M24S,344221,7429,402
67,g9RohvYgGTk,2023-03-28T14:31:45Z,MAGICAL goals from March! | Premier League,"['goals', 'goal', 'best goals', 'highlights', 'football goals', 'football highlights', 'Premier League', 'epl', 'Prem', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Arsenal', 'Wolves', 'Arsenal goals', 'Arsenal highlights', 'Bukayo Saka', 'Bukayo Saka goals', 'Saka goals', 'Saka', 'Bukayo Saka Arsenal', 'Saka Arsenal', 'football', 'soccer', 'Jonny', 'March', 'magical', 'magical goals', 'long goals', 'long range goals', 'long shot', 'long shot goals', 'long shots', 'best long goals', 'Wolves goals', 'Wolves highlights']",PT4M22S,142414,2633,140
